,_algo,_code_bits,_ncodebooks,corr,dataset,err,norm_mean,rel_err
307,PQ,8,16,-0.8686008910868938,Mnist,-551990.6420679817,True,-2.4050044302589786
308,PQ,8,16,-0.8923084225932228,Mnist,-1665440.8338846848,True,-1.3221711528864906
309,PQ,8,16,-0.9192944997773363,Mnist,342299.2892823195,True,-11.895110556250188
310,PQ,8,16,-0.8071755092990781,Mnist,-119063.7424166287,True,-4.108510339836838
311,PQ,8,16,-0.9125756194112624,Mnist,1127959.4767354364,True,-1.434192371868408
312,PQ,8,16,-0.9381212958227071,Mnist,1165365.4742888082,True,-2.1827872849230547
313,PQ,8,16,-0.9441598072441417,Mnist,-262849.4776495024,True,-0.22928001804116316
314,PQ,8,16,-0.9423074607684074,Mnist,-53693.5137150166,True,0.5523961950186745
315,PQ,8,16,-0.9261220936871384,Mnist,1720935.8277209587,True,40.82720900962396
316,PQ,8,16,-0.903063168868785,Mnist,665476.0546080576,True,-1.962759544470377
317,PQ,8,16,-0.9021958923109951,Mnist,-939174.1528417552,True,-4.534240349421117
318,PQ,8,16,-0.9156895774686653,Mnist,-4950297.268935191,True,-1.5371667597873673
319,PQ,8,16,-0.8945045474730171,Mnist,-1407700.239537398,True,16.069334949191873
320,PQ,8,16,-0.8644791514891745,Mnist,-275859.8394751337,True,1.845697219383527
321,PQ,8,16,-0.9092173042597549,Mnist,-1507059.2301392,True,2.1113090298358026
322,PQ,8,16,-0.8802451289317051,Mnist,-1516161.061087277,True,-4.363246464037497
323,PQ,8,16,-0.8976170392795189,Mnist,1362005.8609420187,True,-3.511381410548129
324,PQ,8,16,-0.9361165325897245,Mnist,-1298669.8549035466,True,-1.2478741150262065
325,PQ,8,16,-0.8647622075715065,Mnist,-318670.3621822727,True,-2.5506628673449256
326,PQ,8,16,-0.9156754615302138,Mnist,-1129377.2004335523,True,-3.0249982933879407
327,PQ,8,16,-0.9415411947546263,Mnist,-2060203.8042159113,True,-0.7998642413874724
328,PQ,8,16,-0.8799382853439857,Mnist,-1659054.864800665,True,-0.3625096978157882
329,PQ,8,16,-0.9384242387649452,Mnist,-1046404.9165117751,True,-1.7004120954359176
330,PQ,8,16,-0.9397103333922507,Mnist,-971558.0549343859,True,-0.48992892764402796
331,PQ,8,16,-0.9264566903706194,Mnist,-601483.5006583286,True,-2.7975737179549816
332,PQ,8,16,-0.9257714575527181,Mnist,539438.3486794257,True,-3.946466579703666
333,PQ,8,16,-0.9110019265619973,Mnist,900356.1655917916,True,1.4048333802544979
334,PQ,8,16,-0.9443971927231195,Mnist,719705.2100138202,True,3.55307533170938
335,PQ,8,16,-0.9207236012836792,Mnist,-496886.05066435493,True,-0.02455394461038904
336,PQ,8,16,-0.9024305797086507,Mnist,-1133206.3229493983,True,-3.4978351304174295
337,PQ,8,16,-0.9354752677513939,Mnist,-1328099.7245332554,True,-1.722635269200605
338,PQ,8,16,-0.921538756874235,Mnist,1538623.6576025407,True,-2.5256059553546595
339,PQ,8,16,-0.9220104807546053,Mnist,-3076698.289425264,True,393.76326459035806
340,PQ,8,16,-0.8575118383030016,Mnist,-530139.8488165078,True,-9.840034074867372
341,PQ,8,16,-0.9303715824353043,Mnist,-1355170.5410105756,True,-1.2925992897271477
342,PQ,8,16,-0.947711332714727,Mnist,-102392.24225108765,True,-1.944270474629659
343,PQ,8,16,-0.9205876553433633,Mnist,-35511.19405823754,True,-4.238813641798545
344,PQ,8,16,-0.9256104765363103,Mnist,-1485662.7479178486,True,-1.1747606374962474
345,PQ,8,16,-0.9593571889922153,Mnist,-1137162.1208667844,True,-2.0909796321027807
346,PQ,8,16,-0.9340787379106892,Mnist,1474855.2401335167,True,4.2428378892011995
347,PQ,8,16,-0.9227352485358322,Mnist,-1234707.7548669335,True,13.252986068265303
348,PQ,8,16,-0.9298888052730606,Mnist,843806.7378801112,True,-1.6756643878413287
349,PQ,8,16,-0.9517339386730861,Mnist,-14252.16130362195,True,-2.626537069036186
350,PQ,8,16,-0.9425215142651132,Mnist,163524.06612635325,True,-1.7896831121115302
351,PQ,8,16,-0.9100059701266308,Mnist,-308015.6442614026,True,-1.3766186375831495
352,PQ,8,16,-0.9372388175592774,Mnist,2742960.317811897,True,-1.8506683285743843
353,PQ,8,16,-0.8933768829122735,Mnist,406105.9321283349,True,0.006031487560597665
354,PQ,8,16,-0.8903824260754751,Mnist,1535802.2323679978,True,3.0073275149511915
355,PQ,8,16,-0.924557236107143,Mnist,331670.50211688573,True,-2.011928607257495
356,PQ,8,16,-0.904398981328056,Mnist,541812.9541059806,True,-2.0475809650443795
357,PQ,8,16,-0.9314559622754126,Mnist,-830028.0602538745,True,1.1165409516928957
358,PQ,8,16,-0.8765321043209444,Mnist,287653.49615561136,True,-3.4173777073466285
359,PQ,8,16,-0.9128560817114585,Mnist,-291420.2424685679,True,-0.9297297950356816
360,PQ,8,16,-0.9097862385870525,Mnist,-242983.013687102,True,-3.728401549879143
361,PQ,8,16,-0.9298616363964183,Mnist,-539543.1581726042,True,3.2540673617484615
362,PQ,8,16,-0.9198452113234988,Mnist,-339724.1479781624,True,-3.022732517137473
363,PQ,8,16,-0.9439675826839117,Mnist,-695182.7361853065,True,-3.109597818832287
364,PQ,8,16,-0.922453687115351,Mnist,576859.8977274997,True,-1.8271346516907496
365,PQ,8,16,-0.897179237907001,Mnist,-798659.3464418168,True,-1.445923704910839
366,PQ,8,16,-0.9190475977015152,Mnist,-2139347.049747727,True,-2.482967591074351
367,PQ,8,16,-0.9490903679313415,Mnist,1987054.8617565762,True,-4.591826895624424
368,PQ,8,16,-0.9272924284649487,Mnist,293454.26888873876,True,-2.543401439368567
369,PQ,8,16,-0.9393761707938592,Mnist,-51544.832550539315,True,-0.13394955654910712
370,PQ,8,16,-0.9456478182952287,Mnist,702073.1941907302,True,-1.6491855127666748
371,PQ,8,16,-0.9148539050937196,Mnist,-1070730.1303277803,True,2.5033718142117505
372,PQ,8,16,-0.9235064315483151,Mnist,-971620.2732235021,True,-6.397273555693129
373,PQ,8,16,-0.9112528666880847,Mnist,-452917.2965738524,True,-2.619511022050723
374,PQ,8,16,-0.9157850343751769,Mnist,597087.6864072732,True,-2.444118782598906
375,PQ,8,16,-0.9140939102607162,Mnist,125681.32277977286,True,-1.7992215999913848
376,PQ,8,16,-0.9328237289133439,Mnist,-1255843.4137070253,True,-2.075722225083575
377,PQ,8,16,-0.9136822956915243,Mnist,-701391.1260352252,True,2.538333928761257
378,PQ,8,16,-0.9273357834411541,Mnist,-923153.5092259918,True,-0.35208083238473875
379,PQ,8,16,-0.9022451092184566,Mnist,-625162.2082566844,True,1.0841790951537138
380,PQ,8,16,-0.9020012907458328,Mnist,484584.71826558636,True,-1.8447003376798892
381,PQ,8,16,-0.8928184108086955,Mnist,-909825.484611277,True,-41.340296552097534
382,PQ,8,16,-0.8861321771135385,Mnist,-1387960.3051390534,True,-1.0114443754080764
383,PQ,8,16,-0.9092460934432173,Mnist,-450087.9337239561,True,-1.1500208458889796
384,PQ,8,16,-0.9091486753487874,Mnist,-661087.601414039,True,-2.88595294877717
385,PQ,8,16,-0.8825092366130745,Mnist,-441800.5629777813,True,-0.9636551869478189
386,PQ,8,16,-0.9461561799643156,Mnist,-1823867.4437544849,True,-1.5826575447528848
387,PQ,8,16,-0.9461163480037182,Mnist,-49999.5483739865,True,-1.352244811227545
388,PQ,8,16,-0.9399267784692736,Mnist,-460664.6551232942,True,-1.0830587008468355
389,PQ,8,16,-0.9125278169716017,Mnist,-1056373.1269619851,True,-3.0363302277586697
390,PQ,8,16,-0.9071981520869029,Mnist,-3765425.2354754796,True,-0.2890137991977825
391,PQ,8,16,-0.9466756827420322,Mnist,70658.49556473072,True,-2.943259143084612
392,PQ,8,16,-0.9320161837931087,Mnist,-1958805.951935489,True,-10.11183364924572
393,PQ,8,16,-0.9656508912208621,Mnist,1598299.72897612,True,-2.3824016941345976
394,PQ,8,16,-0.9266671425065215,Mnist,1204202.1933288653,True,-0.4201473946684588
395,PQ,8,16,-0.9422318848198602,Mnist,1772959.8165252914,True,1.2680631764785715
396,PQ,8,16,-0.8984873482481462,Mnist,317209.2791838344,True,-2.878904470663468
397,PQ,8,16,-0.8833027202962341,Mnist,-1358473.2225600951,True,-4.678041973986872
398,PQ,8,16,-0.8845039710148311,Mnist,1844014.236084904,True,-3.1665225014274823
399,PQ,8,16,-0.9462986460276692,Mnist,-1288434.9292016518,True,-1.7542855070246652
400,PQ,8,16,-0.92584675115831,Mnist,172923.05679106782,True,1.6519519613518203
401,PQ,8,16,-0.9362687946681073,Mnist,744442.8852743594,True,-2.8798635675663538
402,PQ,8,16,-0.9133920382851106,Mnist,337818.034452608,True,0.4376913212925704
403,PQ,8,16,-0.9053201178104284,Mnist,754172.035490075,True,3.8026246537583925
404,PQ,8,16,-0.9339558088910235,Mnist,-256179.6537416064,True,-13.115505679754648
405,PQ,8,16,-0.9062246912049365,Mnist,2013002.8038095068,True,-2.720878764805678
406,PQ,8,16,-0.9246442960450232,Mnist,-779289.9663331191,True,25.62841855222991
407,PQ,8,16,-0.8679425887544172,Mnist,327824.45103530656,True,-0.9766227984221093
408,PQ,8,16,-0.8864741244847385,Mnist,-1203968.3916241068,True,-4.013403416680186
409,PQ,8,16,-0.8802446188323092,Mnist,253493.87226916774,True,0.40457726825233503
410,PQ,8,16,-0.9403415106332975,Mnist,-2658869.140896352,True,-2.4884467097023557
411,PQ,8,16,-0.8876279531493569,Mnist,1447894.1464566984,True,1.3391452167151703
412,PQ,8,16,-0.925465788927706,Mnist,-113373.69594923302,True,-2.9870011633230216
413,PQ,8,16,-0.9145054519968772,Mnist,-766802.065922763,True,-0.019970131504203268
414,PQ,8,16,-0.8514001268582165,Mnist,-1669476.7248701865,True,-2.5218097967648037
415,PQ,8,16,-0.9289667402453593,Mnist,459853.1835433926,True,-3.638861403432225
416,PQ,8,16,-0.9251272486705586,Mnist,243347.56057078025,True,-2.6055651137193987
417,PQ,8,16,-0.940145162223291,Mnist,4011426.3271322283,True,-2.4471752197985306
418,PQ,8,16,-0.9315779647558428,Mnist,-585514.2762712594,True,-16.125257156505015
419,PQ,8,16,-0.9014109086542481,Mnist,-2886114.3785887687,True,-2.107358052059803
420,PQ,8,16,-0.8958214364192404,Mnist,670560.6027418055,True,-1.534634213790118
421,PQ,8,16,-0.9329872358661201,Mnist,654324.9475008432,True,-1.4930733908853897
422,PQ,8,16,-0.8624636429962051,Mnist,1071499.7650489889,True,-2.1602530625365812
423,PQ,8,16,-0.9050022409006006,Mnist,750564.6873336888,True,-1.4427368373527156
424,PQ,8,16,-0.9379223614128706,Mnist,-534275.9353671167,True,-0.9967977148379003
425,PQ,8,16,-0.9148275565361274,Mnist,592626.7373652082,True,3.9461534920991688
426,PQ,8,16,-0.8974468984751953,Mnist,-769545.3548627124,True,-15.01761546167566
427,PQ,8,16,-0.9273112690085861,Mnist,-218412.99123583242,True,-2.5275523175190453
428,PQ,8,16,-0.9378963646330618,Mnist,-1644725.7874871967,True,-0.9275576010914498
429,PQ,8,16,-0.8997450870015434,Mnist,-5193.16240106945,True,0.33336056095107547
430,PQ,8,16,-0.900635000798165,Mnist,-1027211.503493982,True,5.711219665810486
431,PQ,8,16,-0.9436825541142846,Mnist,-2644742.4280926916,True,12.567761157698424
432,PQ,8,16,-0.9467245965698708,Mnist,794033.5754672008,True,-1.5669404718299749
433,PQ,8,16,-0.8766821044302744,Mnist,-97833.7577291702,True,-0.25864118449408535
434,PQ,8,16,-0.9428175175751159,Mnist,25401.927298179304,True,-0.8246329297851862
435,PQ,8,16,-0.9176794876889446,Mnist,279903.16399130574,True,3.2115242685690246
436,PQ,8,16,-0.9410263888324605,Mnist,2067773.6380693559,True,0.16508216009484006
437,PQ,8,16,-0.9264623187665482,Mnist,409317.3237029345,True,-2.6905066060142833
438,PQ,8,16,-0.9087863598550006,Mnist,-1695225.2795509752,True,-1.2561510118019332
439,PQ,8,16,-0.9146048736380212,Mnist,-1040121.6817460307,True,-3.0893658925587832
440,PQ,8,16,-0.8858451777630967,Mnist,-178952.71160376264,True,-1.8104788716361413
441,PQ,8,16,-0.9295094761116176,Mnist,261263.69213043957,True,-1.8335398969743257
442,PQ,8,16,-0.9258747498661507,Mnist,259147.59312466503,True,-1.0599698554822787
443,PQ,8,16,-0.9174577238823789,Mnist,-219288.73760615796,True,1.081079828236573
444,PQ,8,16,-0.9331244008344101,Mnist,2251964.570650897,True,-2.799195978915435
445,PQ,8,16,-0.9387047689740019,Mnist,-41402.783150548465,True,-3.6330286941665637
446,PQ,8,16,-0.9630979948351027,Mnist,2090905.1163279982,True,-2.4067234707412695
447,PQ,8,16,-0.9344876456051731,Mnist,1406056.0094487178,True,-17.225493523182156
448,PQ,8,16,-0.918021544056035,Mnist,-1256811.9370287722,True,-2.3508463375278263
449,PQ,8,16,-0.9207461122297496,Mnist,-200579.36524665306,True,-4.144610214446526
450,PQ,8,16,-0.954935741692899,Mnist,-499375.77818195,True,-1.4949093993647176
451,PQ,8,16,-0.9297172509311923,Mnist,-183609.3570468059,True,-2.2154821688550816
452,PQ,8,16,-0.9498815485000077,Mnist,-1544697.6497791351,True,-4.198707556250571
453,PQ,8,16,-0.9419049753430431,Mnist,-4045021.109791252,True,-1.513979375989788
454,PQ,8,16,-0.9185569319661316,Mnist,365520.44058001746,True,-1.3668352101222416
455,PQ,8,16,-0.9489590404541349,Mnist,-179645.3089923011,True,-2.4559441432096585
456,PQ,8,16,-0.9409260654363469,Mnist,-1191163.7808155818,True,-6.610047962616535
457,PQ,8,16,-0.8991118643046331,Mnist,-334215.2330194764,True,-1.1547511153217824
458,PQ,8,16,-0.947645733465807,Mnist,370663.43409089587,True,-2.4560704343487463
459,PQ,8,16,-0.9429702032546896,Mnist,2976086.624562389,True,-6.114691895353597
460,PQ,8,16,-0.9484488676203472,Mnist,-1935306.8589652826,True,-4.552112894469391
461,PQ,8,16,-0.9173592002159066,Mnist,1334820.610230023,True,-2.5063106489872844
462,PQ,8,16,-0.9378814260277603,Mnist,-622313.4695511085,True,-1.9054483099943733
463,PQ,8,16,-0.887489308220691,Mnist,-1266145.2175155848,True,-6.802300265975284
464,PQ,8,16,-0.9225678186425765,Mnist,1186910.7504733764,True,-3.8594005401270324
465,PQ,8,16,-0.9218869451398075,Mnist,91866.91435487824,True,-2.6120722490781456
466,PQ,8,16,-0.9026027611675094,Mnist,-2922351.3336929576,True,-2.4211374439264737
467,PQ,8,16,-0.88819907800235,Mnist,1051421.4061208167,True,-3.6077929382788927
468,PQ,8,16,-0.8969164087787201,Mnist,-1392376.4422581622,True,-1.4467992589718979
469,PQ,8,16,-0.9401535204927122,Mnist,-1373721.6596066242,True,-2.078481427854233
470,PQ,8,16,-0.9541523778020544,Mnist,52607.36228772835,True,-2.180356154933493
471,PQ,8,16,-0.9547551851642222,Mnist,734499.2609070729,True,-2.4210083002600022
472,PQ,8,16,-0.9161411788277916,Mnist,775915.5987395615,True,-1.9587211335058738
473,PQ,8,16,-0.90565528355159,Mnist,92222.73911019124,True,0.8723093878375907
474,PQ,8,16,-0.9116732568831638,Mnist,3050329.8136225063,True,51.798811339484494
475,PQ,8,16,-0.8902712785439535,Mnist,833347.6702566012,True,48.115764128026676
476,PQ,8,16,-0.9426653338399177,Mnist,2182094.1031987946,True,-1.4856206131213505
477,PQ,8,16,-0.8940201884116116,Mnist,860366.1864504609,True,2.287998710976816
478,PQ,8,16,-0.9108305980856444,Mnist,614913.3762726195,True,0.2641517095180353
479,PQ,8,16,-0.9319368592712567,Mnist,38892.325009806606,True,-0.9511413769937458
480,PQ,8,16,-0.9407041382133938,Mnist,2274808.171282335,True,-3.0496604902027147
481,PQ,8,16,-0.9032097265094335,Mnist,1008754.9333479132,True,-1.386858322059196
482,PQ,8,16,-0.9140052407003405,Mnist,-440311.3338137502,True,-1.7023751407212604
483,PQ,8,16,-0.9050334672106652,Mnist,1896974.5124419688,True,0.7530866450300377
484,PQ,8,16,-0.9486405729100034,Mnist,-238885.84129460738,True,16.959532440542098
485,PQ,8,16,-0.943095595984921,Mnist,-1916698.381939061,True,-1.172238010163158
486,PQ,8,16,-0.9223503295639481,Mnist,-1031073.5232184043,True,-1.839970246279995
487,PQ,8,16,-0.9359137868635288,Mnist,1215400.2804392064,True,-3.0225810990275503
488,PQ,8,16,-0.9260881647655255,Mnist,214123.09853556304,True,-1.3438829447743055
489,PQ,8,16,-0.9302807845081856,Mnist,-3786238.256426396,True,-4.260548733019181
490,PQ,8,16,-0.9310738859945483,Mnist,-75573.32344533873,True,-4.306812127264007
491,PQ,8,16,-0.9185024346955655,Mnist,1297830.8451075538,True,-1.3712674563397964
492,PQ,8,16,-0.8676057017300857,Mnist,-396321.9107091222,True,-2.9001372235533656
493,PQ,8,16,-0.9256545251999658,Mnist,-746489.1005062594,True,-2.1820464509561956
494,PQ,8,16,-0.9388910838667995,Mnist,-155425.09801091172,True,-1.5077002502071064
495,PQ,8,16,-0.9431685537033639,Mnist,-752821.6591152082,True,-3.3404902229766167
496,PQ,8,16,-0.9183597456207065,Mnist,1236615.6224821843,True,-9.352678088773693
497,PQ,8,16,-0.9137235225710612,Mnist,-955698.3917137308,True,0.3389615795177486
498,PQ,8,16,-0.9320281284600207,Mnist,-580084.9179799819,True,-29.38122514231997
499,PQ,8,16,-0.9128235537629092,Mnist,-35359.525776557624,True,-0.9700621568194128
500,PQ,8,16,-0.9200746489503234,Mnist,-484807.1967058234,True,-41.94233462051803
501,PQ,8,16,-0.8873370258425557,Mnist,848388.5509676177,True,-2.749549736450814
502,PQ,8,16,-0.8775866913268094,Mnist,-2412767.5815917253,True,-1.7481142429347556
503,PQ,8,16,-0.8975639540089385,Mnist,730942.1497461309,True,-3.2415759676050646
504,PQ,8,16,-0.9421171379762415,Mnist,-668388.9047498468,True,-10.416816891777016
505,PQ,8,16,-0.9448736206222037,Mnist,-1018523.0469574269,True,-3.0035921810183273
506,PQ,8,16,-0.9448285969770694,Mnist,-286463.8905135613,True,-1.7319568923722464
507,PQ,8,16,-0.9367040729518763,Mnist,-64722.225340134435,True,10.213034749215668
508,PQ,8,16,-0.9429602372412601,Mnist,1316355.7364358234,True,-49.220204578838306
509,PQ,8,16,-0.8662630556958533,Mnist,-719303.9234735492,True,-1.4922499067863342
510,PQ,8,16,-0.921852044067467,Mnist,-454813.8262221424,True,5.573679286582216
511,PQ,8,16,-0.9455105986351431,Mnist,-1717874.5809972615,True,-6.743026732227727
512,PQ,8,32,-0.9656910548394083,Mnist,930362.1095703737,True,-3.6795695818607164
513,PQ,8,32,-0.922218637860072,Mnist,-415695.1577426663,True,-3.788233414779099
514,PQ,8,32,-0.9712668694958793,Mnist,2041279.2084915736,True,-3.831266391405898
515,PQ,8,32,-0.9803199485985702,Mnist,28195.07898791664,True,-0.9238111213518992
516,PQ,8,32,-0.9601201390822393,Mnist,347233.54634988256,True,-5.78662569873332
517,PQ,8,32,-0.9747345515558894,Mnist,549117.9304132427,True,0.76403738659124
518,PQ,8,32,-0.9480771192680244,Mnist,116569.55265699656,True,-9.874761164988035
519,PQ,8,32,-0.947896121882688,Mnist,1079577.672572815,True,30.40024526326299
520,PQ,8,32,-0.8911003922548302,Mnist,1081867.0082962606,True,-7.914011745769923
521,PQ,8,32,-0.9636234128590951,Mnist,-965715.8057494182,True,-2.4660043227489616
522,PQ,8,32,-0.965320475972076,Mnist,-1737865.3882708082,True,-0.906726963850941
523,PQ,8,32,-0.9105081773532681,Mnist,-2030726.6723950375,True,-2.876731333921842
524,PQ,8,32,-0.9691428090543711,Mnist,763899.9843079011,True,-0.7340223630478091
525,PQ,8,32,-0.9694384275860195,Mnist,2575776.979525414,True,-0.7690521283375198
526,PQ,8,32,-0.9712877088005186,Mnist,-1210868.6072976165,True,-0.4378190113050273
527,PQ,8,32,-0.9371233681190771,Mnist,-1446422.5161629808,True,-1.6572795911928306
528,PQ,8,32,-0.9622231090576994,Mnist,-792488.7865303457,True,-12.617476528050696
529,PQ,8,32,-0.9467052850303838,Mnist,101218.57336226612,True,2.2774197407136074
530,PQ,8,32,-0.8451980365844294,Mnist,78562.26086268493,True,-2.9155856034461616
531,PQ,8,32,-0.9528407867433857,Mnist,630808.4390874637,True,-3.640766024530989
532,PQ,8,32,-0.9753282566670421,Mnist,840351.2854639813,True,-2.897920587006552
533,PQ,8,32,-0.9608539232893386,Mnist,982513.5094374001,True,-1.386052959156461
534,PQ,8,32,-0.9223050097013302,Mnist,800937.0072188791,True,-4.583050372370265
535,PQ,8,32,-0.8852375264355395,Mnist,113877.44375855493,True,-0.6987783260949635
536,PQ,8,32,-0.9591567515472615,Mnist,763102.3081955393,True,-2.124074473841428
537,PQ,8,32,-0.9490630628305918,Mnist,-1422786.8734918549,True,-2.473591863459936
538,PQ,8,32,-0.9469771167618852,Mnist,-1692356.33739514,True,-1.7709082378127219
539,PQ,8,32,-0.9653708056360736,Mnist,631851.4824873615,True,-12.268253610979212
540,PQ,8,32,-0.9764166565455832,Mnist,1358881.3930495172,True,2.2569545757009846
541,PQ,8,32,-0.9675417195138591,Mnist,1910764.9551967625,True,-1.5632839238622114
542,PQ,8,32,-0.9496276759897339,Mnist,4802296.437469294,True,-1.5609527050342702
543,PQ,8,32,-0.9670222953591253,Mnist,264515.407000045,True,-0.5434967898425914
544,PQ,8,32,-0.9469064635074256,Mnist,-221279.43134654115,True,-6.752366802712023
545,PQ,8,32,-0.9271733987042728,Mnist,1714199.7929605816,True,-2.543365005311375
546,PQ,8,32,-0.9694088058597382,Mnist,-968448.6593599607,True,-1.620512771201448
547,PQ,8,32,-0.9296320760673538,Mnist,-511176.87009898387,True,-8.602844710759934
548,PQ,8,32,-0.9320756346571982,Mnist,1493121.3355677128,True,1.1650361115309666
549,PQ,8,32,-0.9703414318396836,Mnist,-2246492.7044251426,True,-3.636483292964334
550,PQ,8,32,-0.9580307732951284,Mnist,-1221479.226198,True,-3.8209389528258093
551,PQ,8,32,-0.9761244556503164,Mnist,1776990.1365049277,True,-4.162646904438535
552,PQ,8,32,-0.9691041874453411,Mnist,922139.3893442678,True,-3.7396090197285035
553,PQ,8,32,-0.9619111099355085,Mnist,35493.27859343792,True,-1.8241362213435623
554,PQ,8,32,-0.9659110242259532,Mnist,106861.52319555613,True,-4.80885173158845
555,PQ,8,32,-0.9478295435545767,Mnist,125746.31682898884,True,-3.0553192872042643
556,PQ,8,32,-0.9421622539211408,Mnist,-2966927.4747772748,True,1.1141111823574716
557,PQ,8,32,-0.9363338772266832,Mnist,-1891504.1503229977,True,-1.8904067460492209
558,PQ,8,32,-0.9624702930960464,Mnist,2041867.9750019247,True,-3.087423191075936
559,PQ,8,32,-0.9539485756210249,Mnist,2714885.5117240455,True,-1.9253023510972098
560,PQ,8,32,-0.9749895339168495,Mnist,-731685.8232780381,True,-0.8159353113358819
561,PQ,8,32,-0.9506306880680984,Mnist,-626515.2040442551,True,-4.803919211906788
562,PQ,8,32,-0.9614285843778323,Mnist,1133561.898733785,True,-2.519458736084689
563,PQ,8,32,-0.894777987972033,Mnist,1550712.8499037286,True,-0.9235718846978332
564,PQ,8,32,-0.9316278016000119,Mnist,1349617.2265188617,True,-0.7091659445991869
565,PQ,8,32,-0.9530436945717823,Mnist,696699.969460512,True,-0.5672941113542095
566,PQ,8,32,-0.8451234274620069,Mnist,-2381965.119330107,True,-7.77795384457415
567,PQ,8,32,-0.9616276146295717,Mnist,934116.1050793547,True,-2.4485397328296483
568,PQ,8,32,-0.9639261502673729,Mnist,534424.4282890074,True,-2.7472286312550147
569,PQ,8,32,-0.9695097025665218,Mnist,-1308442.5549213719,True,5.298658506407548
570,PQ,8,32,-0.9657922855309866,Mnist,2330829.567507619,True,-3.164173245380084
571,PQ,8,32,-0.9539759474407581,Mnist,1135034.7017098109,True,-4.1501252954545595
572,PQ,8,32,-0.9424359797459807,Mnist,-172360.8102755337,True,-1.449562662089341
573,PQ,8,32,-0.9352927734774313,Mnist,-720472.3437837582,True,-1.5599563879171883
574,PQ,8,32,-0.9505097318809085,Mnist,874770.8238801061,True,-2.795103001721683
575,PQ,8,32,-0.9272149559766796,Mnist,1216022.317765343,True,-5.2071033330921574
576,PQ,8,32,-0.9255077099319435,Mnist,840888.8623944139,True,-1.6277953970619128
577,PQ,8,32,-0.9468689666944756,Mnist,513454.2152216899,True,1.8350978112699499
578,PQ,8,32,-0.9177817992347236,Mnist,559955.2544628483,True,-1.8943494620210826
579,PQ,8,32,-0.9332938335324801,Mnist,-420532.9771963172,True,-0.8730389213520288
580,PQ,8,32,-0.9628414455894987,Mnist,-551153.0713964758,True,7.004118239973435
581,PQ,8,32,-0.9016860496844258,Mnist,271530.9694448365,True,-1.6711376208773574
582,PQ,8,32,-0.9397921261047851,Mnist,1963265.313581083,True,-0.5374781188695316
583,PQ,8,32,-0.9575933871423755,Mnist,1864153.1949415493,True,-0.7663245868228293
584,PQ,8,32,-0.9262649851939913,Mnist,-518093.47537824,True,-3.6348086480263757
585,PQ,8,32,-0.9674282503826391,Mnist,298166.897849462,True,-3.1505261269896843
586,PQ,8,32,-0.9707259104294884,Mnist,523091.5275897896,True,0.20786087400939993
587,PQ,8,32,-0.9579809373716328,Mnist,-575616.2637070544,True,0.02579265852474626
588,PQ,8,32,-0.964800448850134,Mnist,-939650.195171245,True,-1.1012144408374571
589,PQ,8,32,-0.942934563652391,Mnist,-846792.1433610416,True,8.413258164058886
590,PQ,8,32,-0.9659802244545542,Mnist,3259556.2018527593,True,-3.4316654819749814
591,PQ,8,32,-0.9655154674779916,Mnist,-900172.0376075499,True,-4.662046464839863
592,PQ,8,32,-0.9569180809623968,Mnist,-168847.45220069354,True,-4.167522825837953
593,PQ,8,32,-0.9643842908799024,Mnist,840597.8384417561,True,7.239689536863925
594,PQ,8,32,-0.9548678042999376,Mnist,-1468591.8681356716,True,8.885793531033002
595,PQ,8,32,-0.9607401559457328,Mnist,-3641375.863979169,True,-1.4908269070018052
596,PQ,8,32,-0.9018985276499094,Mnist,-126397.51747928304,True,0.8636407820660011
597,PQ,8,32,-0.9565371396045661,Mnist,2145001.0581383714,True,-1.8282192620825048
598,PQ,8,32,-0.975296173848045,Mnist,-1360445.719280394,True,-2.772772701566298
599,PQ,8,32,-0.9460719564385237,Mnist,-1576037.041661916,True,-7.348485392935752
600,PQ,8,32,-0.9470247134450124,Mnist,925355.1782198064,True,-2.4803549153126325
601,PQ,8,32,-0.9766258404765915,Mnist,330004.3161068307,True,16.293617908900675
602,PQ,8,32,-0.9662810019802813,Mnist,1215662.9934296878,True,-5.717529835468997
603,PQ,8,32,-0.9582688867758512,Mnist,-1072799.9943873938,True,-0.8938356588160171
604,PQ,8,32,-0.9549655758823937,Mnist,-321158.2267047508,True,-2.915944915113923
605,PQ,8,32,-0.970090294465078,Mnist,-1088601.9104805437,True,-2.2810298084459824
606,PQ,8,32,-0.9725276766762779,Mnist,3119536.3106377795,True,-0.6043320703614496
607,PQ,8,32,-0.939811891295564,Mnist,-635177.7545707992,True,-1.8353468907637018
608,PQ,8,32,-0.9644715222021026,Mnist,-820410.0584645767,True,-2.729906949085511
609,PQ,8,32,-0.9364354144351573,Mnist,-1496942.2431290867,True,-3.845765553730688
610,PQ,8,32,-0.9477244856797656,Mnist,326355.97148501966,True,-3.0824931932993933
611,PQ,8,32,-0.9613714244831951,Mnist,-357749.1676509978,True,3.567406983224723
612,PQ,8,32,-0.9450440590539624,Mnist,1703275.8414790258,True,4.207966270175656
613,PQ,8,32,-0.9626778446240023,Mnist,394835.131693679,True,0.670167424282836
614,PQ,8,32,-0.9149451445705944,Mnist,-231401.74013540626,True,-1.887306900139708
615,PQ,8,32,-0.9468910987174345,Mnist,-1546844.153342084,True,-2.4918562088764937
